City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
699,Nelson Bay,AU,-32.7167,152.15,57.0,97,100,8.01,overcast clouds
700,Dentsville,US,34.064,-80.9582,86.61,78,75,6.91,light rain
701,Araouane,ML,18.9048,-3.5265,99.77,16,68,24.34,broken clouds
702,Tongliao,CN,43.6125,122.2653,74.86,70,100,2.21,overcast clouds
703,Jardim,BR,-21.4803,-56.1381,71.46,48,0,3.2,clear sky
704,Inongo,CD,-1.95,18.2667,72.79,56,11,1.03,few clouds
705,Mildura,AU,-34.2,142.15,41.16,91,0,9.66,clear sky
706,Chernyshevskiy,RU,63.0128,112.4714,62.62,62,99,1.48,overcast clouds
707,Mongo,TD,12.1844,18.693,79.2,68,69,2.8,broken clouds
708,Fairbanks,US,64.8378,-147.7164,77.59,43,75,0.0,smoke
709,Constitucion,CL,-35.3333,-72.4167,50.02,79,90,7.7,overcast clouds
710,Axim,GH,4.8699,-2.2405,75.96,85,100,9.08,overcast clouds
711,Sal Rei,CV,16.1833,-22.9167,72.66,80,48,12.41,scattered clouds
712,Puksoozero,RU,62.5903,40.6066,49.93,62,51,2.84,broken clouds
713,Berani,PK,25.785,68.8069,87.3,69,100,20.89,overcast clouds
714,Padampur,IN,29.6833,73.6167,83.32,71,100,23.53,overcast clouds
715,Juneau,US,58.3019,-134.4197,64.85,76,85,2.71,overcast clouds
716,Mogzon,RU,51.7435,111.9606,65.57,70,78,1.45,broken clouds
